# book_id,user_id,checkout,checkin
512,John_Miller,2/18/2023 12:12,2/28/2023 12:12
713,Sarah_Williams,1/27/2023 10:57,2/4/2023 10:57
233,Katie_Hernandez,1/24/2023 12:07,2/2/2023 12:07
648,David_Martinez,2/4/2023 13:19,2/13/2023 13:19
65,Michael_Davis,1/11/2023 16:14,1/23/2023 16:14
997,Jane_Brown,2/24/2023 16:30,3/7/2023 16:30
254,Jane_Hernandez,2/26/2023 14:40,3/5/2023 14:40
641,John_Williams,2/23/2023 13:58,3/8/2023 13:58
995,Laura_Smith,1/29/2023 15:42,1/31/2023 15:42
996,Sarah_Martinez,1/10/2023 9:28,1/17/2023 9:28
795,Laura_Martinez,1/26/2023 11:30,2/1/2023 11:30
318,Jane_Martinez,1/17/2023 9:28,1/18/2023 9:28
408,Michael_Brown,2/12/2023 11:50,2/17/2023 11:50
853,Michael_Martinez,2/5/2023 10:23,2/14/2023 10:23
631,David_Smith,1/28/2023 11:27,2/4/2023 11:27
823,Sarah_Davis,1/16/2023 16:13,1/20/2023 16:13
642,Emily_Miller,1/1/2023 12:54,1/15/2023 12:54
34,Emily_Brown,2/11/2023 14:50,2/25/2023 14:50
940,Katie_Davis,1/28/2023 14:25,2/3/2023 14:25
869,Michael_Davis,2/18/2023 16:37,3/2/2023 16:37
455,Sarah_Davis,1/17/2023 9:29,1/23/2023 9:29
725,Katie_Davis,2/8/2023 12:28,2/9/2023 12:28
794,Emily_Davis,1/22/2023 10:29,2/4/2023 10:29
539,John_Williams,2/11/2023 16:12,2/20/2023 16:12
291,Katie_Brown,2/9/2023 10:00,2/13/2023 10:00
485,Jane_Brown,2/8/2023 9:55,2/21/2023 9:55
573,Chris_Johnson,1/22/2023 9:50,1/27/2023 9:50
181,Jane_Martinez,2/13/2023 15:58,2/23/2023 15:58
834,Katie_Brown,1/17/2023 14:07,1/30/2023 14:07
746,Michael_Johnson,2/5/2023 14:55,2/14/2023 14:55
433,Alex_Martinez,2/21/2023 9:47,2/27/2023 9:47
133,Alex_Smith,2/13/2023 13:45,2/22/2023 13:45
289,Alex_Miller,3/1/2023 14:27,3/5/2023 14:27
777,Jane_Hernandez,1/11/2023 14:52,1/24/2023 14:52
604,Chris_Hernandez,1/11/2023 15:26,1/20/2023 15:26
512,Jane_Miller,1/13/2023 14:40,1/26/2023 14:40
685,Jane_Williams,1/31/2023 16:59,2/11/2023 16:59
416,Katie_Miller,1/20/2023 9:57,1/21/2023 9:57
383,Michael_Johnson,1/5/2023 14:19,1/7/2023 14:19
840,David_Hernandez,2/1/2023 13:48,2/12/2023 13:48
877,Chris_Martinez,1/6/2023 13:45,1/16/2023 13:45
686,David_Garcia,1/29/2023 12:52,2/7/2023 12:52
376,John_Hernandez,1/31/2023 11:23,2/1/2023 11:23
872,Sarah_Hernandez,1/11/2023 9:24,1/23/2023 9:24
958,Laura_Smith,2/5/2023 15:46,2/12/2023 15:46
164,Jane_Johnson,1/17/2023 15:48,1/27/2023 15:48
942,Chris_Miller,1/31/2023 13:40,2/8/2023 13:40
303,Michael_Martinez,2/1/2023 13:21,2/14/2023 13:21
868,Laura_Garcia,2/17/2023 10:17,2/23/2023 10:17
724,Michael_Martinez,1/7/2023 14:55,1/10/2023 14:55
56,Laura_Johnson,1/15/2023 16:04,1/26/2023 16:04
194,Michael_Davis,1/10/2023 10:50,1/15/2023 10:50
327,Katie_Davis,1/21/2023 16:14,1/30/2023 16:14
797,Jane_Jones,1/14/2023 14:11,1/20/2023 14:11
815,Chris_Garcia,1/10/2023 15:50,1/20/2023 15:50
1000,David_Martinez,2/24/2023 16:05,3/4/2023 16:05
464,Sarah_Jones,1/16/2023 13:05,1/24/2023 13:05
425,John_Miller,1/10/2023 16:04,1/19/2023 16:04
500,David_Brown,2/7/2023 15:58,2/20/2023 15:58
726,Katie_Jones,1/13/2023 9:29,1/23/2023 9:29
356,Sarah_Smith,1/5/2023 16:14,1/19/2023 16:14
795,Chris_Smith,1/26/2023 13:06,1/31/2023 13:06
229,Laura_Martinez,2/2/2023 14:06,2/6/2023 14:06
620,Katie_Hernandez,1/22/2023 16:05,1/24/2023 16:05
625,David_Hernandez,1/13/2023 16:23,1/21/2023 16:23
999,Jane_Johnson,2/24/2023 10:17,3/4/2023 10:17
861,David_Hernandez,2/23/2023 14:44,3/1/2023 14:44
74,John_Garcia,1/2/2023 13:42,1/8/2023 13:42
59,John_Jones,3/1/2023 9:27,3/5/2023 9:27
914,Katie_Davis,1/17/2023 13:05,1/30/2023 13:05
993,Emily_Smith,1/4/2023 13:32,1/5/2023 13:32
584,Sarah_Miller,1/14/2023 12:24,1/23/2023 12:24
266,Jane_Garcia,1/12/2023 16:31,1/26/2023 16:31
854,Sarah_Jones,2/19/2023 11:01,2/21/2023 11:01
58,Chris_Johnson,1/26/2023 11:35,2/6/2023 11:35
496,Emily_Davis,1/5/2023 14:38,1/19/2023 14:38
690,Sarah_Brown,1/20/2023 12:03,1/29/2023 12:03
1000,Michael_Martinez,2/18/2023 10:18,2/26/2023 10:18
885,Alex_Garcia,1/5/2023 9:23,1/18/2023 9:23
707,Michael_Jones,2/14/2023 10:39,2/28/2023 10:39
727,Jane_Williams,2/25/2023 9:36,3/3/2023 9:36
114,Emily_Hernandez,2/25/2023 10:19,3/2/2023 10:19
965,Alex_Smith,1/21/2023 16:55,1/22/2023 16:55
429,Emily_Hernandez,2/16/2023 12:35,2/28/2023 12:35
12,Sarah_Williams,2/12/2023 9:01,2/19/2023 9:01
129,Alex_Hernandez,1/7/2023 15:20,1/10/2023 15:20
412,John_Miller,1/12/2023 10:25,1/21/2023 10:25
3,Chris_Williams,2/24/2023 12:15,3/10/2023 12:15
742,Jane_Miller,2/4/2023 9:44,2/15/2023 9:44
977,Emily_Hernandez,1/15/2023 12:49,1/29/2023 12:49
342,Laura_Garcia,2/25/2023 15:48,3/8/2023 15:48
483,Chris_Martinez,1/2/2023 16:20,1/14/2023 16:20
227,Chris_Smith,1/26/2023 15:25,2/6/2023 15:25
300,Sarah_Martinez,1/27/2023 11:04,2/10/2023 11:04
978,John_Davis,2/5/2023 16:23,2/7/2023 16:23
547,Emily_Garcia,1/17/2023 10:16,1/29/2023 10:16
904,Alex_Garcia,1/16/2023 9:04,1/20/2023 9:04
834,Emily_Williams,1/11/2023 9:42,1/24/2023 9:42
226,David_Brown,1/3/2023 9:29,1/10/2023 9:29
136,Chris_Smith,1/9/2023 10:49,1/12/2023 10:49
491,David_Hernandez,2/1/2023 14:59,2/11/2023 14:59
566,Chris_Brown,2/27/2023 13:16,3/5/2023 13:16
544,Chris_Smith,1/12/2023 14:57,1/25/2023 14:57
55,Emily_Williams,1/14/2023 10:10,1/16/2023 10:10
636,Laura_Davis,1/6/2023 15:37,1/20/2023 15:37
840,Sarah_Williams,1/4/2023 10:51,1/16/2023 10:51
215,Emily_Miller,2/26/2023 15:52,3/4/2023 15:52
254,Jane_Johnson,2/9/2023 15:38,2/10/2023 15:38
101,Chris_Davis,1/3/2023 10:38,1/11/2023 10:38
404,Laura_Smith,2/10/2023 11:33,2/23/2023 11:33
625,Emily_Hernandez,1/28/2023 12:51,2/1/2023 12:51
31,David_Garcia,1/3/2023 15:01,1/16/2023 15:01
404,Emily_Jones,1/6/2023 14:29,1/15/2023 14:29
873,Chris_Davis,2/7/2023 9:46,2/8/2023 9:46
98,Katie_Johnson,2/17/2023 10:32,2/22/2023 10:32
441,Alex_Brown,1/10/2023 13:01,1/21/2023 13:01
655,David_Smith,2/16/2023 15:02,2/24/2023 15:02
568,Chris_Smith,1/5/2023 12:55,1/15/2023 12:55
143,Jane_Martinez,1/1/2023 9:46,1/14/2023 9:46
947,Chris_Williams,1/6/2023 10:41,1/12/2023 10:41
809,Chris_Williams,1/7/2023 14:40,1/11/2023 14:40
632,Katie_Smith,2/27/2023 11:35,3/12/2023 11:35
901,Laura_Miller,2/2/2023 11:35,2/10/2023 11:35
185,Katie_Williams,2/15/2023 10:54,2/16/2023 10:54
528,Alex_Hernandez,2/3/2023 11:21,2/10/2023 11:21
33,Michael_Jones,2/11/2023 16:58,2/20/2023 16:58
364,Emily_Brown,1/16/2023 11:25,1/17/2023 11:25
365,Laura_Smith,1/2/2023 11:51,1/3/2023 11:51
526,Alex_Brown,1/31/2023 13:18,2/11/2023 13:18
648,Chris_Johnson,2/22/2023 9:05,2/26/2023 9:05
151,John_Garcia,2/11/2023 13:14,2/21/2023 13:14
572,Jane_Miller,1/12/2023 9:22,1/15/2023 9:22
267,Alex_Williams,2/9/2023 10:57,2/23/2023 10:57
591,Laura_Jones,2/13/2023 13:38,2/26/2023 13:38
778,Jane_Johnson,1/14/2023 15:28,1/16/2023 15:28
983,Laura_Williams,2/1/2023 12:10,2/7/2023 12:10
179,Michael_Brown,1/9/2023 14:07,1/15/2023 14:07
812,Sarah_Davis,1/20/2023 12:52,1/30/2023 12:52
820,Jane_Johnson,1/31/2023 14:15,2/12/2023 14:15
955,Jane_Smith,1/26/2023 9:51,2/9/2023 9:51
816,Chris_Martinez,2/11/2023 15:40,2/13/2023 15:40
757,Emily_Smith,2/24/2023 9:10,2/27/2023 9:10
701,Michael_Jones,1/22/2023 10:10,1/28/2023 10:10
811,Jane_Williams,1/27/2023 12:42,2/4/2023 12:42
67,John_Martinez,2/9/2023 12:37,2/20/2023 12:37
21,John_Martinez,2/13/2023 11:20,2/27/2023 11:20
838,Alex_Johnson,2/2/2023 15:02,2/4/2023 15:02
831,Jane_Williams,2/21/2023 11:31,3/4/2023 11:31
352,Laura_Hernandez,1/16/2023 10:21,1/27/2023 10:21
774,Katie_Davis,2/4/2023 11:20,2/11/2023 11:20
16,Jane_Brown,1/26/2023 9:32,2/4/2023 9:32
339,Katie_Miller,2/28/2023 16:04,3/4/2023 16:04
488,Michael_Williams,1/21/2023 16:16,2/2/2023 16:16
577,Sarah_Davis,2/20/2023 10:27,3/4/2023 10:27
892,Sarah_Williams,1/2/2023 10:36,1/4/2023 10:36
623,Sarah_Miller,2/22/2023 11:59,2/26/2023 11:59
770,Chris_Davis,2/2/2023 10:25,2/14/2023 10:25
13,Michael_Hernandez,1/22/2023 13:48,1/28/2023 13:48
853,Sarah_Garcia,2/9/2023 15:32,2/11/2023 15:32
943,Jane_Smith,1/31/2023 12:52,2/7/2023 12:52
515,John_Davis,1/22/2023 14:59,1/29/2023 14:59
421,Sarah_Brown,1/14/2023 13:38,1/19/2023 13:38
735,David_Miller,2/18/2023 11:48,2/26/2023 11:48
210,Chris_Smith,1/12/2023 14:17,1/22/2023 14:17
558,David_Miller,1/12/2023 10:54,1/18/2023 10:54
177,Katie_Miller,1/28/2023 16:40,2/1/2023 16:40
985,Michael_Johnson,3/1/2023 14:44,3/13/2023 14:44
877,David_Smith,1/1/2023 11:48,1/15/2023 11:48
956,Chris_Smith,1/15/2023 10:35,1/28/2023 10:35
293,Michael_Jones,2/21/2023 11:05,2/27/2023 11:05
732,Sarah_Miller,1/29/2023 13:35,2/9/2023 13:35
86,John_Davis,2/20/2023 15:29,2/27/2023 15:29
497,Alex_Hernandez,3/1/2023 10:30,3/15/2023 10:30
833,Katie_Jones,2/10/2023 12:01,2/15/2023 12:01
900,John_Hernandez,2/28/2023 13:57,3/2/2023 13:57
62,John_Miller,2/1/2023 9:34,2/11/2023 9:34
157,Alex_Johnson,1/12/2023 10:09,1/16/2023 10:09
496,Chris_Jones,1/22/2023 10:45,1/26/2023 10:45
922,Sarah_Smith,1/5/2023 16:06,1/6/2023 16:06
185,Emily_Williams,2/11/2023 14:59,2/16/2023 14:59
633,Katie_Garcia,2/26/2023 13:26,3/11/2023 13:26
329,Laura_Jones,1/3/2023 12:23,1/5/2023 12:23
750,Alex_Garcia,1/30/2023 9:41,2/5/2023 9:41
462,Jane_Hernandez,1/6/2023 13:02,1/16/2023 13:02
805,John_Davis,1/16/2023 13:46,1/17/2023 13:46
102,Michael_Garcia,1/27/2023 12:16,1/31/2023 12:16
740,David_Miller,1/28/2023 10:14,2/9/2023 10:14
840,Alex_Jones,1/13/2023 14:24,1/25/2023 14:24
40,David_Smith,2/27/2023 16:35,3/6/2023 16:35
343,Sarah_Smith,2/13/2023 15:49,2/18/2023 15:49
490,Michael_Jones,3/1/2023 15:59,3/3/2023 15:59
366,Alex_Garcia,2/1/2023 10:56,2/10/2023 10:56
15,David_Brown,1/14/2023 13:26,1/21/2023 13:26
314,John_Garcia,1/24/2023 14:57,1/26/2023 14:57
333,Chris_Davis,2/13/2023 13:37,2/19/2023 13:37
583,Katie_Miller,1/3/2023 9:50,1/6/2023 9:50
385,Jane_Davis,1/7/2023 12:52,1/19/2023 12:52
541,Sarah_Miller,1/6/2023 14:28,1/10/2023 14:28
59,Jane_Johnson,2/16/2023 10:33,2/28/2023 10:33
114,Emily_Smith,2/27/2023 16:25,3/9/2023 16:25
267,Michael_Brown,1/21/2023 11:07,1/27/2023 11:07
756,Sarah_Martinez,1/6/2023 12:37,1/18/2023 12:37
731,Jane_Jones,2/6/2023 10:33,2/13/2023 10:33
275,Michael_Smith,2/24/2023 10:02,3/3/2023 10:02
339,Katie_Brown,1/30/2023 12:56,2/3/2023 12:56
618,Alex_Brown,1/24/2023 16:57,2/7/2023 16:57
113,Emily_Williams,2/2/2023 9:51,2/16/2023 9:51
870,Katie_Johnson,1/28/2023 15:01,2/6/2023 15:01
339,Laura_Hernandez,2/25/2023 12:21,2/27/2023 12:21
777,Laura_Brown,2/24/2023 16:23,2/26/2023 16:23
84,Sarah_Johnson,1/27/2023 13:44,2/8/2023 13:44
740,Michael_Williams,1/2/2023 9:13,1/14/2023 9:13
677,Emily_Hernandez,2/7/2023 11:08,2/12/2023 11:08
49,Laura_Davis,1/25/2023 12:00,2/1/2023 12:00
916,Emily_Hernandez,2/11/2023 13:34,2/12/2023 13:34
274,Alex_Davis,1/4/2023 10:22,1/12/2023 10:22
372,John_Martinez,1/22/2023 9:52,2/3/2023 9:52
532,Jane_Jones,1/27/2023 10:07,1/28/2023 10:07
768,Chris_Miller,1/14/2023 9:38,1/15/2023 9:38
205,Katie_Davis,2/26/2023 10:40,3/2/2023 10:40
808,Chris_Williams,1/4/2023 13:59,1/14/2023 13:59
152,Laura_Johnson,2/22/2023 15:21,2/24/2023 15:21
557,Jane_Johnson,1/6/2023 10:37,1/18/2023 10:37
468,Alex_Brown,1/6/2023 16:35,1/7/2023 16:35
454,John_Jones,2/14/2023 14:35,2/22/2023 14:35
513,Emily_Smith,1/9/2023 16:25,1/22/2023 16:25
461,Michael_Hernandez,1/31/2023 16:20,2/10/2023 16:20
358,Alex_Brown,1/9/2023 16:01,1/17/2023 16:01
207,Sarah_Hernandez,2/2/2023 16:45,2/12/2023 16:45
392,Jane_Davis,1/21/2023 16:02,1/26/2023 16:02
348,Emily_Williams,1/16/2023 12:52,1/24/2023 12:52
659,Sarah_Hernandez,2/5/2023 9:16,2/13/2023 9:16
317,David_Williams,2/2/2023 14:40,2/3/2023 14:40
546,Katie_Johnson,1/27/2023 16:17,2/1/2023 16:17
37,Michael_Davis,2/15/2023 11:46,2/22/2023 11:46
657,Laura_Hernandez,1/3/2023 9:54,1/8/2023 9:54
887,Emily_Johnson,1/13/2023 11:54,1/22/2023 11:54
694,Katie_Williams,1/9/2023 11:06,1/15/2023 11:06
431,Chris_Davis,1/31/2023 11:08,2/14/2023 11:08
360,Katie_Martinez,1/14/2023 16:04,1/25/2023 16:04
90,John_Brown,1/1/2023 16:32,1/12/2023 16:32
743,Jane_Miller,1/11/2023 10:34,1/21/2023 10:34
136,David_Garcia,2/24/2023 9:44,3/7/2023 9:44
895,Jane_Johnson,2/20/2023 16:02,3/3/2023 16:02
467,John_Brown,1/9/2023 13:17,1/16/2023 13:17
368,Laura_Johnson,2/24/2023 10:13,2/25/2023 10:13
242,Chris_Jones,2/13/2023 12:17,2/17/2023 12:17
886,Emily_Hernandez,2/2/2023 9:42,2/13/2023 9:42
494,Alex_Smith,2/13/2023 10:48,2/20/2023 10:48
568,Emily_Brown,1/31/2023 15:53,2/13/2023 15:53
586,Laura_Miller,2/23/2023 10:09,3/1/2023 10:09
461,John_Davis,2/14/2023 12:40,2/26/2023 12:40
414,Laura_Martinez,1/20/2023 11:00,2/3/2023 11:00
409,Michael_Martinez,2/1/2023 14:02,2/11/2023 14:02
768,Katie_Brown,2/20/2023 16:10,2/23/2023 16:10
245,John_Hernandez,1/6/2023 13:03,1/12/2023 13:03
533,Sarah_Garcia,2/23/2023 9:49,2/27/2023 9:49
541,Laura_Williams,2/28/2023 15:32,3/5/2023 15:32
880,John_Miller,1/2/2023 16:20,1/13/2023 16:20
230,David_Brown,1/21/2023 11:39,1/27/2023 11:39
696,John_Martinez,1/11/2023 11:22,1/14/2023 11:22
338,Sarah_Hernandez,2/11/2023 13:26,2/24/2023 13:26
996,Sarah_Brown,1/5/2023 13:54,1/8/2023 13:54
844,Jane_Garcia,1/1/2023 10:40,1/15/2023 10:40
687,Michael_Johnson,2/14/2023 13:55,2/16/2023 13:55
917,Alex_Garcia,1/27/2023 12:41,2/6/2023 12:41
768,Laura_Hernandez,1/23/2023 14:22,1/28/2023 14:22
209,Michael_Brown,2/28/2023 16:40,3/2/2023 16:40
94,Michael_Williams,1/19/2023 13:10,2/1/2023 13:10
742,Emily_Jones,1/2/2023 12:53,1/5/2023 12:53
698,Chris_Hernandez,1/28/2023 16:46,1/30/2023 16:46
278,Alex_Smith,2/28/2023 11:14,3/14/2023 11:14
294,Sarah_Davis,2/6/2023 15:44,2/7/2023 15:44
556,Laura_Jones,3/1/2023 13:11,3/3/2023 13:11
343,Chris_Davis,1/19/2023 16:58,1/31/2023 16:58
361,Emily_Brown,1/30/2023 13:20,2/5/2023 13:20
306,Katie_Miller,1/8/2023 15:15,1/14/2023 15:15
153,Emily_Johnson,1/11/2023 10:51,1/21/2023 10:51
879,Katie_Martinez,2/21/2023 13:41,3/4/2023 13:41
684,Alex_Davis,1/21/2023 9:11,1/26/2023 9:11
520,Laura_Williams,1/24/2023 13:54,1/26/2023 13:54
25,Michael_Martinez,2/10/2023 15:30,2/18/2023 15:30
481,Michael_Johnson,2/23/2023 14:38,3/5/2023 14:38
578,Michael_Garcia,2/27/2023 15:33,3/8/2023 15:33
425,Michael_Davis,1/1/2023 10:59,1/8/2023 10:59
71,Emily_Hernandez,2/21/2023 15:24,2/22/2023 15:24
198,John_Miller,1/24/2023 15:20,2/5/2023 15:20
809,Laura_Brown,2/28/2023 9:02,3/3/2023 9:02
423,Chris_Davis,1/19/2023 14:19,1/20/2023 14:19
30,Michael_Davis,1/1/2023 11:58,1/3/2023 11:58
696,Emily_Brown,1/9/2023 15:37,1/13/2023 15:37
326,Michael_Davis,1/20/2023 9:04,1/31/2023 9:04
401,Michael_Hernandez,1/7/2023 15:39,1/19/2023 15:39
622,Jane_Hernandez,2/21/2023 11:11,2/25/2023 11:11
137,Jane_Martinez,2/3/2023 10:32,2/17/2023 10:32
388,Katie_Johnson,2/3/2023 14:03,2/14/2023 14:03
684,Jane_Johnson,2/7/2023 16:42,2/21/2023 16:42
479,Sarah_Smith,1/10/2023 15:20,1/14/2023 15:20
171,Sarah_Williams,2/9/2023 16:16,2/22/2023 16:16
496,Chris_Hernandez,2/27/2023 11:32,2/28/2023 11:32
849,Chris_Garcia,2/11/2023 15:10,2/16/2023 15:10
959,Jane_Williams,2/22/2023 16:29,3/4/2023 16:29
396,Alex_Garcia,1/18/2023 14:15,1/27/2023 14:15
534,Katie_Smith,2/28/2023 12:20,3/9/2023 12:20
665,David_Garcia,2/20/2023 12:24,3/2/2023 12:24
38,Emily_Miller,2/10/2023 11:11,2/22/2023 11:11
334,Alex_Johnson,1/25/2023 16:58,1/26/2023 16:58
282,Chris_Hernandez,1/21/2023 16:53,1/30/2023 16:53
537,Katie_Martinez,2/7/2023 10:26,2/9/2023 10:26
865,Jane_Jones,2/26/2023 11:10,3/11/2023 11:10
54,Jane_Williams,2/14/2023 16:19,2/22/2023 16:19
926,Sarah_Davis,1/5/2023 11:08,1/11/2023 11:08
294,Alex_Davis,1/25/2023 14:57,1/27/2023 14:57
79,Chris_Garcia,1/19/2023 15:31,2/1/2023 15:31
808,Sarah_Johnson,2/23/2023 14:16,3/6/2023 14:16
676,Alex_Williams,1/25/2023 11:06,1/31/2023 11:06
531,Alex_Hernandez,2/16/2023 10:30,2/17/2023 10:30
943,Jane_Jones,2/15/2023 10:17,2/22/2023 10:17
33,Laura_Miller,1/17/2023 11:40,1/26/2023 11:40
263,Michael_Hernandez,1/22/2023 16:45,1/27/2023 16:45
20,Michael_Smith,2/25/2023 13:34,3/3/2023 13:34
222,David_Miller,1/2/2023 11:39,1/16/2023 11:39
167,Jane_Martinez,2/17/2023 12:37,2/24/2023 12:37
49,Emily_Brown,1/17/2023 10:37,1/29/2023 10:37
365,Chris_Davis,1/31/2023 11:01,2/8/2023 11:01
554,Laura_Jones,2/8/2023 11:59,2/15/2023 11:59
376,Laura_Brown,2/13/2023 13:35,2/22/2023 13:35
102,Alex_Jones,1/3/2023 10:10,1/7/2023 10:10
861,Emily_Garcia,2/14/2023 10:12,2/26/2023 10:12
206,Michael_Garcia,1/20/2023 13:19,1/26/2023 13:19
679,Laura_Garcia,1/10/2023 13:36,1/11/2023 13:36
480,Chris_Hernandez,2/22/2023 12:41,3/2/2023 12:41
174,Laura_Davis,1/28/2023 12:10,2/11/2023 12:10
891,Michael_Williams,2/7/2023 13:14,2/16/2023 13:14
868,Chris_Hernandez,2/6/2023 16:14,2/7/2023 16:14
40,Michael_Johnson,1/24/2023 10:40,2/4/2023 10:40
24,John_Jones,2/26/2023 12:26,2/28/2023 12:26
381,Chris_Martinez,1/31/2023 13:48,2/13/2023 13:48
671,Alex_Jones,2/4/2023 9:04,2/6/2023 9:04
340,John_Smith,2/23/2023 9:39,3/7/2023 9:39
840,Chris_Davis,2/6/2023 13:04,2/19/2023 13:04
497,Michael_Miller,1/2/2023 14:06,1/16/2023 14:06
470,Michael_Johnson,1/31/2023 14:58,2/13/2023 14:58
966,Chris_Davis,2/19/2023 13:07,2/22/2023 13:07
196,Katie_Miller,1/16/2023 14:33,1/26/2023 14:33
50,Alex_Davis,1/5/2023 11:56,1/19/2023 11:56
967,John_Miller,1/30/2023 15:47,2/7/2023 15:47
60,Michael_Jones,1/15/2023 16:59,1/27/2023 16:59
714,John_Brown,1/6/2023 15:04,1/20/2023 15:04
626,David_Jones,1/4/2023 11:43,1/7/2023 11:43
954,David_Johnson,1/11/2023 15:01,1/19/2023 15:01
532,John_Brown,1/18/2023 11:58,1/29/2023 11:58
611,Katie_Johnson,2/12/2023 13:13,2/15/2023 13:13
168,Laura_Smith,1/30/2023 15:47,2/7/2023 15:47
207,Sarah_Jones,1/16/2023 13:01,1/17/2023 13:01
850,Emily_Jones,1/3/2023 13:43,1/15/2023 13:43
653,Jane_Brown,1/1/2023 14:58,1/13/2023 14:58
162,Alex_Smith,1/13/2023 12:22,1/17/2023 12:22
172,Laura_Hernandez,2/19/2023 11:46,2/23/2023 11:46
477,Emily_Johnson,1/9/2023 10:00,1/21/2023 10:00
67,Michael_Jones,2/26/2023 9:09,3/2/2023 9:09
292,Laura_Williams,2/4/2023 16:47,2/7/2023 16:47
769,John_Jones,1/30/2023 9:47,2/7/2023 9:47
686,Katie_Smith,1/14/2023 13:26,1/26/2023 13:26
911,Chris_Brown,2/23/2023 13:43,3/7/2023 13:43
168,Katie_Smith,2/22/2023 12:39,2/24/2023 12:39
33,Emily_Williams,2/10/2023 10:22,2/19/2023 10:22
747,Chris_Brown,1/3/2023 13:42,1/17/2023 13:42
215,Chris_Miller,2/22/2023 15:59,2/25/2023 15:59
637,Emily_Hernandez,1/8/2023 15:29,1/18/2023 15:29
771,Michael_Davis,1/20/2023 13:51,2/2/2023 13:51
537,Michael_Martinez,2/25/2023 10:52,3/5/2023 10:52
319,David_Martinez,1/23/2023 14:22,1/27/2023 14:22
199,Katie_Brown,2/16/2023 13:35,2/27/2023 13:35
845,Alex_Smith,1/9/2023 14:22,1/13/2023 14:22
668,Laura_Jones,2/2/2023 11:05,2/10/2023 11:05
164,Katie_Brown,1/8/2023 10:28,1/21/2023 10:28
60,Sarah_Garcia,1/6/2023 14:58,1/7/2023 14:58
213,Alex_Brown,1/20/2023 10:48,1/31/2023 10:48
378,Emily_Smith,2/17/2023 10:33,2/21/2023 10:33
504,David_Davis,2/4/2023 9:22,2/6/2023 9:22
471,Chris_Davis,1/31/2023 14:48,2/11/2023 14:48
269,Katie_Jones,1/15/2023 11:07,1/22/2023 11:07
593,David_Hernandez,1/2/2023 10:09,1/3/2023 10:09
655,John_Miller,1/1/2023 14:33,1/5/2023 14:33
895,Jane_Johnson,3/1/2023 15:48,3/2/2023 15:48
195,Sarah_Smith,1/12/2023 10:39,1/19/2023 10:39
791,David_Hernandez,1/29/2023 13:24,2/9/2023 13:24
647,David_Davis,1/4/2023 14:19,1/16/2023 14:19
597,Laura_Davis,2/5/2023 15:27,2/10/2023 15:27
95,Katie_Garcia,2/20/2023 15:12,2/28/2023 15:12
806,John_Hernandez,1/26/2023 14:45,2/3/2023 14:45
642,David_Williams,2/15/2023 11:47,2/16/2023 11:47
629,Chris_Garcia,1/23/2023 16:37,2/6/2023 16:37
465,Alex_Brown,1/6/2023 9:06,1/20/2023 9:06
339,David_Garcia,1/12/2023 11:49,1/25/2023 11:49
144,John_Hernandez,2/23/2023 11:40,2/27/2023 11:40
435,Michael_Hernandez,1/29/2023 9:04,1/30/2023 9:04
78,Alex_Johnson,2/1/2023 11:21,2/9/2023 11:21
404,David_Garcia,3/1/2023 11:40,3/9/2023 11:40
497,Alex_Johnson,1/9/2023 13:05,1/10/2023 13:05
712,Katie_Jones,1/4/2023 16:12,1/12/2023 16:12
554,Alex_Miller,2/6/2023 16:02,2/12/2023 16:02
489,Alex_Smith,1/24/2023 14:07,1/31/2023 14:07
479,Michael_Miller,1/25/2023 12:39,2/1/2023 12:39
627,David_Miller,1/24/2023 16:30,2/2/2023 16:30
930,Sarah_Brown,2/4/2023 10:03,2/16/2023 10:03
920,Jane_Hernandez,1/5/2023 13:49,1/18/2023 13:49
773,Sarah_Smith,1/11/2023 10:05,1/14/2023 10:05
979,John_Miller,2/16/2023 10:08,2/21/2023 10:08
561,Emily_Johnson,1/6/2023 10:24,1/11/2023 10:24
605,Sarah_Johnson,1/15/2023 10:24,1/25/2023 10:24
622,Sarah_Hernandez,2/1/2023 9:37,2/12/2023 9:37
199,Alex_Johnson,2/6/2023 13:54,2/20/2023 13:54
337,Sarah_Davis,2/3/2023 14:42,2/12/2023 14:42
675,Chris_Miller,2/26/2023 10:32,3/11/2023 10:32
472,Michael_Smith,2/21/2023 16:23,3/4/2023 16:23
13,Sarah_Johnson,2/8/2023 15:15,2/22/2023 15:15
136,Emily_Johnson,2/28/2023 13:25,3/12/2023 13:25
340,Jane_Brown,1/25/2023 11:36,1/30/2023 11:36
941,Alex_Jones,1/14/2023 15:39,1/22/2023 15:39
420,Laura_Davis,2/16/2023 16:08,2/18/2023 16:08
757,Emily_Martinez,1/1/2023 10:39,1/5/2023 10:39
62,Alex_Martinez,2/23/2023 16:46,3/5/2023 16:46
861,Katie_Davis,2/19/2023 9:29,2/26/2023 9:29
56,Emily_Hernandez,2/9/2023 14:25,2/19/2023 14:25
468,David_Martinez,2/1/2023 12:54,2/10/2023 12:54
118,John_Hernandez,2/24/2023 15:49,3/2/2023 15:49
864,David_Miller,2/4/2023 11:20,2/16/2023 11:20
829,David_Williams,1/15/2023 10:03,1/19/2023 10:03
39,Jane_Davis,2/22/2023 12:10,3/2/2023 12:10
956,Chris_Williams,2/10/2023 9:37,2/15/2023 9:37
625,Sarah_Brown,2/2/2023 12:10,2/13/2023 12:10
